0 0.002088820058 -0.003721086771 -0.003730854726
1 -0.1107718264 -0.1181764695 0.1908677786
2 -0.09743075242 -0.001255499529 -0.2146100395
3 -0.2394478633 0.07181569976 0.1173643373
4 -0.172382635 -0.1740624869 -0.08135815522
5 0.1314406667 -0.2180428683 -0.003805108544
6 0.1731701078 -0.04359846323 -0.1781784927
7 0.02482475919 0.1852420448 -0.194142265
8 0.2272240566 -0.1888596945 -0.2120131361
9 0.1716598414 0.1885349993 -0.00423422517
10 -0.227289475 0.1173262916 -0.09962993712
11 0.2360483081 0.1269559693 0.2300731867
12 -0.06422753311 0.2309998816 0.2221366822
13 -0.2384874818 -0.1769572123 0.0376245055
14 -0.2086727184 0.1830629851 -0.2239605776
15 -0.1293834804 0.2460489756 0.1094238035
16 0.02168218934 -0.07052808554 -0.2167946397
17 0.1616208733 -0.04755357326 0.02246290662
18 -0.2478868711 -0.2248445546 -0.1884509662
19 0.1515476906 0.153756555 -0.140759276
20 0.1472062244 -0.1461059426 0.1268821879
21 -0.2114906569 -0.0431698209 0.09931746796
22 0.1073800307 -0.160880645 -0.1918264073
23 -0.02741716104 0.2049504949 -0.07990853561
24 0.1994041998 -0.2052744947 0.2177775495
25 -0.2153055214 -0.01637815941 -0.2101710546
26 0.2428395533 0.06253380399 0.243343925
27 -0.08345844211 -0.1355763779 0.03986500529
28 0.01033947027 -0.2154861793 -0.06304331171
29 0.08269007898 0.04620410218 -0.2368948967
30 0.08719559423 -0.07503490726 -0.1008097166
31 0.02194818886 -0.164957463 0.1816386657
32 -0.0604361752 0.09994369873 0.136780524
33 0.06182599588 -0.03961952673 0.2084149772
34 -0.01435483385 -0.2318842158 0.2416285175
35 0.0512381238 -0.1018256421 0.05612855145
36 -0.1542535889 0.1586075402 0.1731095439
37 -0.2179857605 0.1714852813 0.01050027301
38 -0.09778267975 0.1070886261 -0.01080184939
39 -0.1319319602 0.1067346659 -0.2251206813
40 0.108695953 -0.2127259138 -0.106639797
41 -0.2390825739 -0.0331857678 0.1975151989
42 -0.02847208708 0.07347359042 -0.1363824066
43 -0.0331051782 -0.0995793102 0.2131443751
44 -0.2347597517 0.1064903659 -0.2198377639
45 -0.140067381 0.1942281161 0.2442849011
46 0.1010724072 -0.04476015793 -0.2495552897
47 0.1983347154 -0.1145526799 -0.07330996059
48 -0.1126714897 -0.2154707212 0.1081559264
49 0.07605709863 0.1898227577 0.1210884825
50 -0.1659577515 0.03102881849 -0.2136712479
